Wheel Speed,RPM,Gear,Angle,Throttle,Braking,Clutch,Temp,X,Y
11.39148,0.6371781,1,2.885084,1,0,1,56.86737,-1600.134,3008.436
11.63216,0.6490325,1,2.495222,1,0,1,56.91746,-1600.225,3008.561
11.8683,0.6610607,1,2.165312,1,0,1,56.96637,-1600.316,3008.685
12.11159,0.6732019,1,1.871155,1,0,1,57.01653,-1600.411,3008.815
12.34731,0.6856648,1,1.625565,1,0,1,57.06489,-1600.505,3008.943
12.58824,0.6981686,1,1.408107,1,0,1,57.11407,-1600.603,3009.075
12.82628,0.7108118,1,1.222528,1,0,1,57.16243,-1600.702,3009.207
13.06494,0.7236117,1,1.061454,1,0,1,57.21068,-1600.802,3009.341
13.30516,0.7364562,1,0.9211016,1,0,1,57.259,-1600.905,3009.478
13.54568,0.7494444,1,0.7995173,1,0,1,57.30713,-1601.011,3009.616
13.78262,0.7626067,1,0.6958675,1,0,1,57.35429,-1601.116,3009.754
14.02026,0.7756475,1,0.6056629,1,0,1,57.40135,-1601.223,3009.894
14.25998,0.7882851,1,0.5267066,1,0,1,57.44857,-1601.333,3010.037
14.50076,0.8012826,1,0.4579491,1,0,1,57.49576,-1601.446,3010.182
14.73918,0.814371,1,0.3989379,1,0,1,57.54223,-1601.559,3010.327
14.98011,0.8274689,1,0.3471486,1,0,1,57.58894,-1601.676,3010.476
15.22764,0.8406015,1,4.861156,1,0,1,57.63668,-1601.798,3010.629
15.46476,0.8536716,1,8.598013,1,0,1,57.68214,-1601.917,3010.778
15.70453,0.8658625,1,11.88678,1,0,1,57.72786,-1602.041,3010.928
15.94186,0.8774479,1,14.7171,1,0,1,57.77288,-1602.166,3011.077
16.18283,0.8885543,1,17.2211,1,0,1,57.81837,-1602.296,3011.228
16.42003,0.8993414,1,19.36525,1,0,1,57.86293,-1602.427,3011.377
16.66559,0.9098676,1,21.30153,1,0,1,57.90884,-1602.564,3011.532
16.89514,0.9203269,1,22.87307,1,0,1,57.95157,-1602.695,3011.677
17.13259,0.9303668,1,24.29909,1,0,1,57.99559,-1602.833,3011.826
17.37245,0.9392654,1,25.55705,1,0,1,58.03986,-1602.974,3011.978
17.65806,0.9447017,1,26.86373,1,0,1,58.09236,-1603.145,3012.158
17.85079,0.9487812,1,27.61175,1,0,1,58.12761,-1603.262,3012.279
17.90944,0.950173,1,28.43875,1,0,1,58.17088,-1603.409,3012.429
17.90976,0.9521257,1,29.16085,1,0,1,58.21389,-1603.557,3012.578
17.91051,0.9546903,1,25.52995,1,0,1,58.25729,-1603.71,3012.73
17.91158,0.9384751,1,18.009,0,0,0.1,58.301,-1603.866,3012.88
17.67191,0.9224655,2,11.51105,0,0,0.1319552,58.34415,-1604.022,3013.026
17.43289,0.9064988,2,5.831146,0,0,0.1638248,58.38718,-1604.178,3013.17
17.14587,0.8873257,2,-0.148114,0,0,0.2020946,58.43882,-1604.365,3013.342
16.95635,0.8746659,2,-3.510864,0,0,0.2273636,58.4729,-1604.489,3013.454
16.7184,0.8587707,2,-7.319721,0,0,0.2590906,58.51569,-1604.645,3013.594
16.4804,0.8428727,2,-10.66082,0,0,0.290823,58.55848,-1604.801,3013.734
16.24242,0.8269755,2,-13.5906,0,0,0.322554,58.60126,-1604.956,3013.873
15.99626,0.8105319,2,-16.24785,0,0,0.3553756,58.6455,-1605.116,3014.016
15.7576,0.7945895,2,-18.49556,0,0,0.3871968,58.68839,-1605.27,3014.155
15.51823,0.7785997,2,-20.47087,0,0,0.4191126,58.7314,-1605.425,3014.294
15.27854,0.7625881,2,-22.2031,0,0,0.4510718,58.77445,-1605.578,3014.433
15.03895,0.7465836,2,-23.71901,0,0,0.483017,58.81747,-1605.731,3014.572
14.80007,0.7306262,2,-25.04219,0,0,0.514868,58.86037,-1605.882,3014.71
14.56069,0.7146357,2,-26.20335,0,0,0.5467852,58.90334,-1606.032,3014.85
14.3229,0.6987514,2,-27.21304,0,0,0.5784904,58.94602,-1606.18,3014.989
14.08498,0.6828582,2,-28.09813,0,0,0.6102135,58.98872,-1606.327,3015.128
13.84712,0.6669695,2,-28.87317,0,0,0.6419275,59.03141,-1606.471,3015.268
13.60946,0.6510937,2,-29.55145,0,0,0.6736159,59.07405,-1606.615,3015.409
13.3632,0.6346439,2,-30.16698,0,0,0.7064499,59.11824,-1606.761,3015.555
13.15934,0.6187989,2,-30.68353,0,0,0.7380767,59.16079,-1606.9,3015.697
13.16087,0.6025159,2,-31.14846,0,0,0.7705775,59.20452,-1607.041,3015.843
13.1563,0.5865771,2,-31.54544,0,0,0.8023915,59.24732,-1607.177,3015.987
13.14713,0.5705909,2,-31.89379,0,0,0.8343,59.29025,-1607.311,3016.133
13.1256,0.5547434,2,-32.19572,0,0,0.8659319,59.33279,-1607.442,3016.278
13.10935,0.5386111,2,-32.46477,0,0,0.8981321,59.37611,-1607.573,3016.427
13.08501,0.5226609,2,-32.69699,0,0,0.9299689,59.41893,-1607.7,3016.575
13.0562,0.5066333,2,-32.90102,0,0,0.9619599,59.46195,-1607.826,3016.724
13.02485,0.4907348,2,-33.07781,0,0,0.9936935,59.50463,-1607.948,3016.874
12.98899,0.4746461,2,-33.23428,1,0,1,59.54782,-1608.071,3017.027
13.22087,0.4586636,2,-29.01383,1,0,1,59.59058,-1608.191,3017.183
13.38809,0.4473177,2,-25.31889,1,0,1,59.63338,-1608.31,3017.341
13.4893,0.4515543,2,-22.12574,1,0,1,59.67568,-1608.427,3017.501
13.57652,0.4552089,2,-19.39696,1,0,1,59.71696,-1608.541,3017.661
13.6616,0.4586723,2,-16.90329,1,0,1,59.7599,-1608.659,3017.83
13.73922,0.4619388,2,-14.76962,1,0,1,59.80196,-1608.774,3017.999
13.81454,0.4652482,2,-12.93239,1,0,1,59.84333,-1608.887,3018.167
13.88317,0.4684648,2,-11.33232,1,0,1,59.8844,-1609,3018.337
13.9724,0.4718713,2,-9.889683,1,0,1,59.92657,-1609.115,3018.515
14.04781,0.4751626,2,-8.656218,1,0,1,59.96779,-1609.229,3018.691
14.12297,0.4785662,2,-7.575927,1,0,1,60.00896,-1609.342,3018.87
14.19423,0.4819245,2,-6.64387,1,0,1,60.04945,-1609.453,3019.048
14.26438,0.4852911,2,-5.824032,1,0,1,60.08998,-1609.565,3019.229
14.33648,0.4887499,2,-5.090938,1,0,1,60.13124,-1609.68,3019.417
14.5741,0.4975944,2,-4.465976,1,0,1,60.1714,-1609.792,3019.601
14.81143,0.5023767,2,-3.919524,1,0,1,60.21133,-1609.904,3019.787
15.04931,0.5064183,2,-3.439813,1,0,1,60.25119,-1610.016,3019.975
15.28664,0.5104266,2,-3.020651,1,0,1,60.29079,-1610.128,3020.165
15.40567,0.5144083,2,-2.637989,1,0,1,60.33187,-1610.245,3020.365
15.48327,0.5184059,2,-2.315642,1,0,1,60.3714,-1610.359,3020.56
15.56352,0.5225515,2,-2.034594,1,0,1,60.41058,-1610.471,3020.755
15.64078,0.5265148,2,-1.784991,1,0,1,60.45008,-1610.585,3020.956
15.71897,0.5304775,2,-1.5689,1,0,1,60.48897,-1610.698,3021.156
15.86355,0.5349346,2,-1.377909,1,0,1,60.52798,-1610.812,3021.359
16.00905,0.5399679,2,-1.209631,1,0,1,60.56703,-1610.926,3021.566
16.15506,0.5483242,2,-1.067171,1,0,1,60.60459,-1611.036,3021.769
16.13149,0.5517336,2,-0.9334421,1,0,1,60.64446,-1611.153,3021.986
16.11689,0.5550974,2,-0.8219682,1,0,1,60.68237,-1611.265,3022.195
16.11504,0.5589137,2,-0.7227384,1,0,1,60.7206,-1611.379,3022.409
16.11815,0.5645393,2,-0.636447,1,0,1,60.7583,-1611.491,3022.624
16.30825,0.5711468,2,-0.5603933,1,0,1,60.79594,-1611.605,3022.841
16.41719,0.5738841,2,-0.4943218,1,0,1,60.83298,-1611.717,3023.058
16.46195,0.5761875,2,-0.4362646,1,0,1,60.86977,-1611.83,3023.277
16.51991,0.5789934,2,-0.3849451,1,0,1,60.90652,-1611.943,3023.499
16.59144,0.5823668,2,-0.3399822,1,0,1,60.94289,-1612.057,3023.722
16.67064,0.5860944,2,-0.3002542,1,0,1,60.97917,-1612.171,3023.948
16.75601,0.5905348,2,-0.2644407,1,0,1,61.0161,-1612.289,3024.182
16.99247,0.5995092,2,-4.193623,1,0,1,61.05175,-1612.403,3024.408
17.13192,0.6030225,2,-7.78938,1,0,1,61.08855,-1612.522,3024.644
17.34242,0.6099572,2,-10.87067,1,0,1,61.1243,-1612.638,3024.875
17.39677,0.6134595,2,-13.60711,1,0,1,61.16016,-1612.754,3025.107
17.52722,0.6172625,2,-15.99992,1,0,1,61.19559,-1612.869,3025.337
17.65578,0.6234738,2,-14.12884,1,0,1,61.23137,-1612.985,3025.571
17.78507,0.6264407,2,-12.49883,1,0,1,61.2666,-1613.1,3025.803
17.91198,0.629927,2,-10.98884,1,0,1,61.30341,-1613.221,3026.047
18.04432,0.632914,2,-9.727204,1,0,1,61.33832,-1613.336,3026.281
18.16965,0.6360524,2,-8.609485,1,0,1,61.37317,-1613.452,3026.517
18.29501,0.639383,2,-7.585967,1,0,1,61.40914,-1613.572,3026.763
18.4242,0.6426934,2,-6.711935,1,0,1,61.44391,-1613.688,3027.004
18.54917,0.6464538,2,-5.938338,1,0,1,61.4786,-1613.806,3027.247
18.674,0.6503906,2,-5.27055,1,0,1,61.51235,-1613.922,3027.487
18.79574,0.6545746,2,-4.67391,1,0,1,61.54622,-1614.039,3027.732
18.91836,0.6589011,2,-4.137029,1,0,1,61.58048,-1614.159,3027.983
19.04295,0.6632174,2,-3.669195,1,0,1,61.6141,-1614.278,3028.233
19.166,0.6676573,2,-3.253519,1,0,1,61.64767,-1614.398,3028.487
19.29011,0.6722226,2,0.9742463,1,0,1,61.68092,-1614.52,3028.743
19.41461,0.67693,2,4.705139,1,0,1,61.71386,-1614.642,3029
19.54003,0.6814248,2,8.016053,1,0,1,61.74667,-1614.767,3029.26
19.66722,0.6857031,2,10.94221,1,0,1,61.77921,-1614.894,3029.521
19.79551,0.689838,2,13.53044,1,0,1,61.81149,-1615.023,3029.783
19.9249,0.6937809,2,15.83064,1,0,1,61.84365,-1615.154,3030.048
20.05547,0.6977133,2,17.85297,1,0,1,61.87533,-1615.287,3030.313
20.18549,0.7015781,2,19.64321,1,0,1,61.90672,-1615.421,3030.578
20.31542,0.7056632,2,21.23426,1,0,1,61.93792,-1615.557,3030.845
20.44541,0.709757,2,22.6507,1,0,1,61.96896,-1615.695,3031.114
20.57541,0.713894,2,23.90767,1,0,1,61.99975,-1615.835,3031.383
20.70476,0.7180217,2,25.02294,1,0,1,62.03027,-1615.977,3031.654
20.83325,0.7223377,2,26.0181,1,0,1,62.06067,-1616.122,3031.927
20.96134,0.7265555,2,26.90388,1,0,1,62.09087,-1616.269,3032.201
21.08848,0.7308452,2,27.69151,0,0,1,62.12083,-1616.416,3032.474
20.96209,0.7216629,2,28.39814,0,0,1,62.15088,-1616.566,3032.746
20.72448,0.7064633,2,29.02745,1,0,1,62.18081,-1616.717,3033.019
20.47749,0.7109976,2,29.61033,1,0,1,62.21175,-1616.876,3033.302
20.60986,0.7168625,2,30.10559,1,0,1,62.24122,-1617.031,3033.575
20.76341,0.7284714,2,26.85134,1,0,1,62.27129,-1617.193,3033.854
20.87612,0.7337883,2,24.02048,1,0,1,62.30052,-1617.354,3034.128
21.01619,0.7398145,2,21.49616,1,0,1,62.32958,-1617.516,3034.403
21.12215,0.7449692,2,19.24345,1,0,1,62.35846,-1617.681,3034.677
21.247,0.7495553,2,17.23443,1,0,1,62.38715,-1617.848,3034.953
21.37293,0.753626,2,15.43448,1,0,1,62.41576,-1618.018,3035.23
21.50055,0.7580228,2,13.79664,1,0,1,62.44473,-1618.193,3035.512
21.632,0.7624684,2,12.36213,1,0,1,62.47303,-1618.368,3035.791
21.76267,0.7670295,2,11.01924,1,0,1,62.50251,-1618.553,3036.083
21.90117,0.7715566,2,9.88582,1,0,1,62.53033,-1618.73,3036.361
22.1123,0.7769289,2,8.8463,1,0,1,62.55869,-1618.914,3036.647
22.25578,0.781439,2,7.936267,1,0,1,62.58636,-1619.096,3036.928
22.41277,0.7860778,2,7.123435,1,0,1,62.61382,-1619.279,3037.21
22.57327,0.7906854,2,6.385411,1,0,1,62.64153,-1619.466,3037.496
22.70597,0.7950966,2,5.733387,1,0,1,62.66876,-1619.653,3037.779
22.80357,0.7988576,2,5.140547,1,0,1,62.69626,-1619.844,3038.067
22.8946,0.802629,2,4.61764,1,0,1,62.72323,-1620.035,3038.353
23.0273,0.8064389,2,4.141428,1,0,1,62.7505,-1620.23,3038.643
23.17563,0.8101489,2,3.721223,1,0,1,62.77724,-1620.425,3038.93
23.41591,0.8179917,2,3.341585,1,0,1,62.80405,-1620.623,3039.221
23.6535,0.8250337,2,3.005448,1,0,1,62.83038,-1620.821,3039.51
23.89151,0.8288475,2,2.703459,1,0,1,62.8566,-1621.022,3039.8
24.12806,0.8313611,2,2.434287,1,0,1,62.88248,-1621.223,3040.089
24.3654,0.8352012,2,2.191871,1,0,1,62.90827,-1621.428,3040.38
24.56554,0.839213,2,5.496225,1,0,1,62.93482,-1621.642,3040.683
24.71182,0.8432645,2,8.376814,1,0,1,62.96051,-1621.854,3040.978
24.7653,0.8464372,2,10.93035,1,0,1,62.98572,-1622.067,3041.27
24.79738,0.8490363,2,13.23111,1,0,1,63.01081,-1622.283,3041.563
24.81732,0.8518302,2,15.30298,1,0,1,63.03579,-1622.502,3041.855
24.85044,0.8547714,2,17.17378,1,0,1,63.06072,-1622.724,3042.148
24.87347,0.8574869,2,18.89786,1,0,1,63.08611,-1622.955,3042.448
24.89915,0.8602353,2,20.40797,1,0,1,63.11076,-1623.183,3042.741
24.92197,0.8626741,2,21.77486,1,0,1,63.13543,-1623.415,3043.034
24.95627,0.8665116,2,22.98806,1,0,1,63.15964,-1623.647,3043.323
